order_id,order_date,product_name,category,sub_category,region,city,channel,customer_segment,sales,profit,quantity,discount
RI-10224,2024-01-12,Portable Desk Hub,Technology,Computing,Central,Denver,Retail,Home Office,170.07,36.95,1,0.005
RI-10225,2024-01-12,Supply Kit Pro,Office Supplies,Paper,East,Boston,Online,Home Office,58.67,7.62,1,0.073
RI-10226,2024-01-12,Ergo Office Chair,Furniture,Office Seating,Central,Chicago,Online,Home Office,675.0,209.96,3,0.089
RI-10227,2024-01-13,Portable Desk Hub,Technology,Computing,West,Seattle,Wholesale,Corporate,627.26,119.18,3,0.0
RI-10228,2024-01-13,Wireless Dock Station,Technology,Accessories,East,New York,Retail,Consumer,459.22,83.55,4,0.051
RI-10229,2024-01-13,Supply Kit Pro,Office Supplies,Paper,West,San Francisco,Wholesale,Home Office,49.78,3.96,1,0.11
RI-10230,2024-01-13,Ergo Office Chair,Furniture,Office Seating,West,Los Angeles,Online,Home Office,255.88,80.15,1,0.085
RI-10231,2024-01-13,Supply Kit Pro,Office Supplies,Paper,Central,Chicago,Wholesale,Corporate,108.11,14.66,2,0.008
RI-10232,2024-01-13,UltraWide Monitor,Technology,Displays,East,Boston,Online,Corporate,353.42,72.96,1,0.061
RI-10233,2024-01-13,Task Lamp Mini,Accessories,Lighting,East,Philadelphia,Wholesale,Consumer,230.48,27.37,3,0.075
RI-10234,2024-01-13,Business Binder Pack,Office Supplies,Binders,South,Miami,Online,Corporate,32.3,2.87,1,0.111
RI-10235,2024-01-13,Supply Kit Pro,Office Supplies,Paper,Central,Denver,Retail,Corporate,151.95,23.58,3,0.027
RI-10236,2024-01-13,UltraWide Monitor,Technology,Displays,West,San Francisco,Online,Consumer,1014.06,211.58,3,0.057
RI-10237,2024-01-13,Wireless Dock Station,Technology,Accessories,East,New York,Wholesale,Corporate,322.48,53.79,2,0.024
RI-10238,2024-01-13,Ergo Office Chair,Furniture,Office Seating,East,Boston,Online,Home Office,534.2,150.88,2,0.141
RI-10239,2024-01-13,Wireless Dock Station,Technology,Accessories,West,Seattle,Online,Consumer,249.45,43.47,2,0.065
RI-10240,2024-01-13,Ergo Office Chair,Furniture,Office Seating,Central,Chicago,Online,Home Office,261.95,83.06,1,0.078
RI-10241,2024-01-13,Business Binder Pack,Office Supplies,Binders,East,New York,Online,Home Office,68.57,7.19,2,0.082
RI-10242,2024-01-14,Portable Desk Hub,Technology,Computing,Central,Denver,Wholesale,Home Office,288.86,44.24,2,0.067
RI-10243,2024-01-14,Mobile Organizer,Accessories,Travel,West,Seattle,Wholesale,Consumer,105.67,7.62,2,0.178
RI-10244,2024-01-14,Archive Drawer Basic,Accessories,Storage,Central,Dallas,Online,Consumer,158.16,17.25,2,0.129
RI-10245,2024-01-14,Business Binder Pack,Office Supplies,Binders,East,Philadelphia,Online,Consumer,26.74,2.19,1,0.124
RI-10246,2024-01-14,Wireless Dock Station,Technology,Accessories,West,Los Angeles,Retail,Corporate,131.78,19.48,1,0.113
RI-10247,2024-01-14,Business Binder Pack,Office Supplies,Binders,West,Los Angeles,Online,Corporate,32.88,2.54,1,0.132
RI-10248,2024-01-14,Supply Kit Pro,Office Supplies,Paper,East,New York,Online,Consumer,217.09,25.68,4,0.094
RI-10249,2024-01-14,Conference Storage Unit,Furniture,Storage,South,Houston,Online,Consumer,873.21,220.96,3,0.049
RI-10250,2024-01-14,Mobile Organizer,Accessories,Travel,East,Boston,Online,Corporate,135.37,25.58,2,0.02
RI-10251,2024-01-14,UltraWide Monitor,Technology,Displays,Central,Dallas,Online,Corporate,772.61,147.18,3,0.09
RI-10252,2024-01-14,Business Binder Pack,Office Supplies,Binders,West,San Francisco,Online,Corporate,32.67,3.7,1,0.067
RI-10253,2024-01-14,Wireless Dock Station,Technology,Accessories,East,New York,Wholesale,Home Office,130.26,15.57,1,0.11
RI-10254,2024-01-15,UltraWide Monitor,Technology,Displays,Central,Chicago,Online,Corporate,237.83,39.94,1,0.131
RI-10255,2024-01-15,Wireless Dock Station,Technology,Accessories,East,Boston,Wholesale,Corporate,225.27,26.05,2,0.117
RI-10256,2024-01-15,Wireless Dock Station,Technology,Accessories,South,Atlanta,Retail,Consumer,455.95,76.19,4,0.078
RI-10257,2024-01-15,Portable Desk Hub,Technology,Computing,Central,Dallas,Online,Corporate,897.75,167.39,6,0.061
RI-10258,2024-01-15,Business Binder Pack,Office Supplies,Binders,East,Philadelphia,Online,Corporate,81.04,8.06,3,0.092
RI-10259,2024-01-15,Task Lamp Mini,Accessories,Lighting,East,New York,Online,Home Office,218.89,33.04,3,0.071
RI-10260,2024-01-15,Wireless Dock Station,Technology,Accessories,West,Los Angeles,Online,Corporate,141.18,22.5,1,0.092
RI-10261,2024-01-15,Wireless Dock Station,Technology,Accessories,East,Boston,Online,Consumer,464.9,94.31,3,0.013
RI-10262,2024-01-15,Executive Desk,Furniture,Desks,West,Seattle,Online,Corporate,862.16,251.23,2,0.052
RI-10263,2024-01-15,Supply Kit Pro,Office Supplies,Paper,Central,Chicago,Online,Consumer,115.83,18.93,2,0.012
RI-10264,2024-01-15,Mobile Organizer,Accessories,Travel,West,San Francisco,Retail,Corporate,60.72,8.3,1,0.115
RI-10265,2024-01-15,Archive Drawer Basic,Accessories,Storage,South,Miami,Online,Corporate,91.42,14.95,1,0.03
RI-10266,2024-01-15,Ergo Office Chair,Furniture,Office Seating,East,New York,Wholesale,Consumer,499.68,118.45,2,0.169
RI-10267,2024-01-15,Executive Desk,Furniture,Desks,West,Los Angeles,Online,Corporate,419.57,109.11,1,0.109
RI-10268,2024-01-15,Wireless Dock Station,Technology,Accessories,South,Miami,Online,Corporate,566.43,117.08,4,0.006
RI-10269,2024-01-15,Task Lamp Mini,Accessories,Lighting,East,New York,Wholesale,Consumer,71.97,8.35,1,0.08
RI-10270,2024-01-15,Conference Storage Unit,Furniture,Storage,Central,Dallas,Online,Corporate,324.63,68.4,1,0.126
RI-10271,2024-01-15,Business Binder Pack,Office Supplies,Binders,East,Boston,Wholesale,Corporate,28.88,2.12,1,0.085
RI-10272,2024-01-15,Ergo Office Chair,Furniture,Office Seating,East,Boston,Online,Consumer,822.34,258.5,3,0.083
RI-10273,2024-01-15,Mobile Organizer,Accessories,Travel,Central,Chicago,Retail,Home Office,114.52,15.72,2,0.114
RI-10274,2024-01-16,Supply Kit Pro,Office Supplies,Paper,West,Los Angeles,Wholesale,Consumer,52.2,7.02,1,0.01
RI-10275,2024-01-16,Portable Desk Hub,Technology,Computing,West,Seattle,Online,Consumer,380.35,83.68,2,0.0
RI-10276,2024-01-16,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Online,Corporate,1586.3,467.25,6,0.119
RI-10277,2024-01-16,Supply Kit Pro,Office Supplies,Paper,East,New York,Retail,Home Office,209.58,21.68,4,0.121
RI-10278,2024-01-16,Task Lamp Mini,Accessories,Lighting,East,Philadelphia,Wholesale,Consumer,355.97,34.83,6,0.113
RI-10279,2024-01-16,Business Binder Pack,Office Supplies,Binders,West,Los Angeles,Retail,Corporate,143.39,18.35,4,0.04
RI-10280,2024-01-16,UltraWide Monitor,Technology,Displays,West,Los Angeles,Online,Consumer,668.38,135.78,2,0.067
RI-10281,2024-01-16,Portable Desk Hub,Technology,Computing,South,Miami,Online,Corporate,326.82,56.98,2,0.083
RI-10282,2024-01-16,Executive Desk,Furniture,Desks,East,Boston,Retail,Consumer,1861.19,508.57,4,0.085
RI-10283,2024-01-16,Signature Pen Set,Office Supplies,Writing,South,Houston,Online,Corporate,39.28,4.21,1,0.096
RI-10284,2024-01-16,Portable Desk Hub,Technology,Computing,South,Miami,Online,Corporate,473.1,92.37,3,0.045
RI-10285,2024-01-16,Task Lamp Mini,Accessories,Lighting,West,Seattle,Online,Corporate,79.71,13.13,1,0.046
RI-10286,2024-01-16,Conference Storage Unit,Furniture,Storage,East,Boston,Retail,Corporate,642.28,160.76,2,0.054
RI-10287,2024-01-16,Mobile Organizer,Accessories,Travel,East,New York,Online,Home Office,42.77,2.89,1,0.241
RI-10288,2024-01-16,Mobile Organizer,Accessories,Travel,East,Philadelphia,Online,Corporate,128.83,23.0,2,0.039
RI-10289,2024-01-16,Portable Desk Hub,Technology,Computing,Central,Dallas,Online,Corporate,143.88,24.37,1,0.092
RI-10290,2024-01-16,Mobile Organizer,Accessories,Travel,Central,Chicago,Wholesale,Consumer,52.31,3.11,1,0.201
RI-10291,2024-01-16,Portable Desk Hub,Technology,Computing,West,Seattle,Online,Consumer,190.85,34.53,1,0.071
RI-10292,2024-01-16,UltraWide Monitor,Technology,Displays,East,Boston,Retail,Corporate,650.96,116.85,2,0.11
RI-10293,2024-01-17,Signature Pen Set,Office Supplies,Writing,West,Los Angeles,Retail,Home Office,70.16,4.7,2,0.169
RI-10294,2024-01-17,Executive Desk,Furniture,Desks,Central,Dallas,Online,Corporate,1413.86,386.34,4,0.085
RI-10295,2024-01-17,Signature Pen Set,Office Supplies,Writing,South,Houston,Online,Corporate,32.73,1.83,1,0.189
RI-10296,2024-01-17,UltraWide Monitor,Technology,Displays,West,Los Angeles,Online,Corporate,345.34,77.56,1,0.028
RI-10297,2024-01-17,Signature Pen Set,Office Supplies,Writing,West,San Francisco,Wholesale,Corporate,123.48,7.43,3,0.127
RI-10298,2024-01-17,Ergo Office Chair,Furniture,Office Seating,Central,Chicago,Online,Consumer,794.74,273.87,3,0.028
RI-10299,2024-01-17,Wireless Dock Station,Technology,Accessories,East,Philadelphia,Online,Corporate,267.45,36.45,2,0.134
RI-10300,2024-01-17,Mobile Organizer,Accessories,Travel,West,Seattle,Online,Consumer,124.82,15.42,2,0.139
RI-10301,2024-01-17,Signature Pen Set,Office Supplies,Writing,East,Boston,Online,Consumer,75.73,6.91,2,0.125
RI-10302,2024-01-17,Mobile Organizer,Accessories,Travel,West,Los Angeles,Online,Corporate,115.97,12.86,2,0.162
RI-10303,2024-01-17,Task Lamp Mini,Accessories,Lighting,West,Los Angeles,Retail,Home Office,122.04,13.19,2,0.149
RI-10304,2024-01-17,Conference Storage Unit,Furniture,Storage,West,Seattle,Retail,Consumer,1229.23,259.0,3,0.126
RI-10305,2024-01-17,Task Lamp Mini,Accessories,Lighting,West,San Francisco,Online,Home Office,77.91,11.46,1,0.078
RI-10306,2024-01-17,Signature Pen Set,Office Supplies,Writing,East,New York,Online,Home Office,38.5,3.6,1,0.121
RI-10307,2024-01-17,Wireless Dock Station,Technology,Accessories,South,Atlanta,Retail,Consumer,215.5,22.5,2,0.192
RI-10308,2024-01-17,Wireless Dock Station,Technology,Accessories,East,Boston,Online,Consumer,217.49,32.99,2,0.106
RI-10309,2024-01-17,Supply Kit Pro,Office Supplies,Paper,West,Seattle,Wholesale,Consumer,55.48,5.39,1,0.078
RI-10310,2024-01-17,Signature Pen Set,Office Supplies,Writing,South,Miami,Online,Corporate,32.89,2.48,1,0.154
RI-10311,2024-01-17,UltraWide Monitor,Technology,Displays,West,San Francisco,Wholesale,Consumer,319.21,39.82,1,0.155
RI-10312,2024-01-18,Signature Pen Set,Office Supplies,Writing,South,Houston,Wholesale,Consumer,78.29,6.04,2,0.096
RI-10313,2024-01-18,Mobile Organizer,Accessories,Travel,Central,Denver,Online,Corporate,112.89,11.77,2,0.174
RI-10314,2024-01-18,Supply Kit Pro,Office Supplies,Paper,West,Los Angeles,Wholesale,Consumer,65.4,6.49,1,0.074
RI-10315,2024-01-18,Archive Drawer Basic,Accessories,Storage,Central,Chicago,Retail,Corporate,262.85,34.88,3,0.086
RI-10316,2024-01-18,Supply Kit Pro,Office Supplies,Paper,East,New York,Retail,Home Office,114.38,12.34,2,0.113
RI-10317,2024-01-18,Signature Pen Set,Office Supplies,Writing,South,Houston,Online,Corporate,74.49,11.02,2,0.022
RI-10318,2024-01-18,UltraWide Monitor,Technology,Displays,Central,Chicago,Retail,Corporate,829.95,156.28,3,0.094
RI-10319,2024-01-18,Business Binder Pack,Office Supplies,Binders,East,New York,Online,Consumer,66.39,9.96,2,0.0
RI-10320,2024-01-18,Ergo Office Chair,Furniture,Office Seating,Central,Dallas,Online,Corporate,879.42,245.01,4,0.148
RI-10321,2024-01-18,Portable Desk Hub,Technology,Computing,East,Philadelphia,Retail,Corporate,368.07,69.23,2,0.058
RI-10322,2024-01-18,Conference Storage Unit,Furniture,Storage,East,Philadelphia,Wholesale,Corporate,395.8,98.08,1,0.004
RI-10323,2024-01-18,Task Lamp Mini,Accessories,Lighting,East,Philadelphia,Wholesale,Consumer,150.39,19.84,2,0.051
RI-10324,2024-01-18,Ergo Office Chair,Furniture,Office Seating,South,Miami,Wholesale,Corporate,495.28,131.57,2,0.117
RI-10325,2024-01-18,Wireless Dock Station,Technology,Accessories,West,Seattle,Wholesale,Home Office,153.58,22.58,1,0.06
RI-10326,2024-01-18,Mobile Organizer,Accessories,Travel,East,Philadelphia,Retail,Corporate,108.33,20.47,2,0.02
RI-10327,2024-01-18,Conference Storage Unit,Furniture,Storage,South,Houston,Online,Corporate,352.5,87.46,1,0.058
RI-10328,2024-01-18,UltraWide Monitor,Technology,Displays,Central,Chicago,Wholesale,Consumer,1336.14,200.49,5,0.109
RI-10329,2024-01-18,Business Binder Pack,Office Supplies,Binders,Central,Dallas,Retail,Consumer,163.4,21.27,5,0.036
RI-10330,2024-01-18,UltraWide Monitor,Technology,Displays,West,Seattle,Online,Corporate,606.48,95.85,2,0.149
RI-10331,2024-01-18,Mobile Organizer,Accessories,Travel,West,Seattle,Online,Corporate,103.28,15.32,2,0.094
RI-10332,2024-01-19,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Online,Consumer,889.42,258.55,3,0.126
RI-10333,2024-01-19,Supply Kit Pro,Office Supplies,Paper,Central,Chicago,Online,Consumer,151.54,15.76,3,0.12
RI-10334,2024-01-19,Supply Kit Pro,Office Supplies,Paper,Central,Dallas,Wholesale,Corporate,181.39,18.51,3,0.069
RI-10335,2024-01-19,Executive Desk,Furniture,Desks,South,Houston,Wholesale,Consumer,353.96,87.85,1,0.076
RI-10336,2024-01-19,Portable Desk Hub,Technology,Computing,West,San Francisco,Online,Consumer,554.18,95.4,3,0.087
RI-10337,2024-01-19,Executive Desk,Furniture,Desks,East,Philadelphia,Online,Consumer,1981.83,520.83,5,0.104
RI-10338,2024-01-19,Business Binder Pack,Office Supplies,Binders,East,Philadelphia,Retail,Consumer,24.46,1.23,1,0.181
RI-10339,2024-01-19,Business Binder Pack,Office Supplies,Binders,East,New York,Wholesale,Corporate,81.29,7.03,3,0.061
RI-10340,2024-01-19,Conference Storage Unit,Furniture,Storage,South,Miami,Wholesale,Home Office,1311.56,222.57,4,0.146
RI-10341,2024-01-19,Mobile Organizer,Accessories,Travel,Central,Chicago,Retail,Consumer,51.82,4.26,1,0.214
RI-10342,2024-01-19,Wireless Dock Station,Technology,Accessories,South,Houston,Retail,Corporate,290.61,55.91,2,0.032
RI-10343,2024-01-19,Task Lamp Mini,Accessories,Lighting,West,Los Angeles,Retail,Corporate,280.92,30.2,4,0.15
RI-10344,2024-01-19,Signature Pen Set,Office Supplies,Writing,Central,Denver,Retail,Home Office,234.16,24.2,6,0.103
RI-10345,2024-01-19,Signature Pen Set,Office Supplies,Writing,East,Philadelphia,Online,Corporate,45.15,5.91,1,0.053
RI-10346,2024-01-19,UltraWide Monitor,Technology,Displays,East,Philadelphia,Online,Corporate,1335.01,269.0,4,0.07
RI-10347,2024-01-19,Supply Kit Pro,Office Supplies,Paper,East,New York,Online,Consumer,112.81,16.32,2,0.046
RI-10348,2024-01-20,Signature Pen Set,Office Supplies,Writing,East,Boston,Wholesale,Home Office,40.11,4.07,1,0.052
RI-10349,2024-01-20,Signature Pen Set,Office Supplies,Writing,West,Los Angeles,Online,Corporate,209.43,24.64,5,0.077
RI-10350,2024-01-20,Mobile Organizer,Accessories,Travel,South,Miami,Online,Home Office,57.72,8.72,1,0.089
RI-10351,2024-01-20,Business Binder Pack,Office Supplies,Binders,East,New York,Wholesale,Corporate,72.81,5.85,2,0.072
RI-10352,2024-01-20,Conference Storage Unit,Furniture,Storage,Central,Dallas,Wholesale,Consumer,354.87,71.54,1,0.088
RI-10353,2024-01-20,Conference Storage Unit,Furniture,Storage,East,Boston,Online,Corporate,606.29,135.75,2,0.102
RI-10354,2024-01-20,UltraWide Monitor,Technology,Displays,West,Los Angeles,Retail,Corporate,327.74,67.84,1,0.06
RI-10355,2024-01-20,Ergo Office Chair,Furniture,Office Seating,East,New York,Online,Consumer,547.92,176.76,2,0.068
RI-10356,2024-01-20,Business Binder Pack,Office Supplies,Binders,Central,Dallas,Online,Home Office,33.49,3.75,1,0.069
RI-10357,2024-01-20,Signature Pen Set,Office Supplies,Writing,West,Los Angeles,Online,Consumer,40.72,6.51,1,0.0
RI-10358,2024-01-20,Ergo Office Chair,Furniture,Office Seating,South,Atlanta,Retail,Home Office,714.93,216.09,3,0.105
RI-10359,2024-01-20,Business Binder Pack,Office Supplies,Binders,South,Houston,Online,Consumer,143.21,14.31,5,0.091
RI-10360,2024-01-20,Task Lamp Mini,Accessories,Lighting,South,Atlanta,Online,Corporate,245.7,28.44,4,0.135
RI-10361,2024-01-20,UltraWide Monitor,Technology,Displays,Central,Dallas,Online,Consumer,319.42,72.09,1,0.026
RI-10362,2024-01-20,UltraWide Monitor,Technology,Displays,West,Seattle,Retail,Corporate,678.52,149.78,2,0.035
RI-10363,2024-01-21,Signature Pen Set,Office Supplies,Writing,South,Miami,Retail,Corporate,74.92,10.63,2,0.033
RI-10364,2024-01-21,Mobile Organizer,Accessories,Travel,East,Philadelphia,Online,Corporate,69.19,13.08,1,0.02
RI-10365,2024-01-21,Signature Pen Set,Office Supplies,Writing,West,Los Angeles,Online,Home Office,118.62,12.45,3,0.1
RI-10366,2024-01-21,Supply Kit Pro,Office Supplies,Paper,East,New York,Retail,Consumer,283.14,33.03,5,0.097
RI-10367,2024-01-21,Ergo Office Chair,Furniture,Office Seating,South,Miami,Retail,Corporate,214.73,71.99,1,0.045
RI-10368,2024-01-21,Conference Storage Unit,Furniture,Storage,East,Philadelphia,Online,Home Office,1013.24,245.81,3,0.068
RI-10369,2024-01-21,Portable Desk Hub,Technology,Computing,East,Boston,Retail,Consumer,310.2,41.8,2,0.155
RI-10370,2024-01-21,Supply Kit Pro,Office Supplies,Paper,West,San Francisco,Online,Corporate,110.3,14.08,2,0.077
RI-10371,2024-01-21,Task Lamp Mini,Accessories,Lighting,East,Boston,Wholesale,Corporate,140.28,12.11,2,0.134
RI-10372,2024-01-21,Supply Kit Pro,Office Supplies,Paper,East,Philadelphia,Online,Consumer,47.75,4.86,1,0.124
RI-10373,2024-01-21,Mobile Organizer,Accessories,Travel,West,Los Angeles,Online,Consumer,60.89,9.77,1,0.072
RI-10374,2024-01-21,Portable Desk Hub,Technology,Computing,East,Boston,Retail,Consumer,204.45,44.19,1,0.007
RI-10375,2024-01-21,Portable Desk Hub,Technology,Computing,East,New York,Online,Home Office,176.64,31.09,1,0.08
RI-10376,2024-01-21,Mobile Organizer,Accessories,Travel,Central,Chicago,Retail,Home Office,57.52,6.79,1,0.149
RI-10377,2024-01-21,Business Binder Pack,Office Supplies,Binders,East,New York,Wholesale,Consumer,188.04,13.88,6,0.084
RI-10378,2024-01-21,Mobile Organizer,Accessories,Travel,West,Seattle,Wholesale,Corporate,182.87,23.85,3,0.072
RI-10379,2024-01-21,Business Binder Pack,Office Supplies,Binders,East,New York,Online,Home Office,37.53,4.82,1,0.039
RI-10380,2024-01-21,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Retail,Consumer,503.4,150.22,2,0.112
RI-10381,2024-01-21,UltraWide Monitor,Technology,Displays,Central,Dallas,Online,Corporate,982.61,176.92,4,0.109
RI-10382,2024-01-22,Portable Desk Hub,Technology,Computing,West,Seattle,Wholesale,Consumer,814.65,137.76,4,0.038
RI-10383,2024-01-22,UltraWide Monitor,Technology,Displays,East,Boston,Wholesale,Home Office,304.33,46.17,1,0.106
RI-10384,2024-01-22,Archive Drawer Basic,Accessories,Storage,East,Philadelphia,Online,Consumer,82.91,11.87,1,0.067
RI-10385,2024-01-22,Executive Desk,Furniture,Desks,Central,Chicago,Retail,Consumer,440.77,138.62,1,0.01
RI-10386,2024-01-22,Wireless Dock Station,Technology,Accessories,Central,Chicago,Online,Home Office,290.63,57.84,2,0.02
RI-10387,2024-01-22,Business Binder Pack,Office Supplies,Binders,Central,Dallas,Retail,Consumer,32.13,2.01,1,0.159
RI-10388,2024-01-22,Portable Desk Hub,Technology,Computing,West,Los Angeles,Retail,Consumer,554.35,107.32,3,0.048
RI-10389,2024-01-22,Portable Desk Hub,Technology,Computing,East,Philadelphia,Online,Corporate,185.98,28.33,1,0.123
RI-10390,2024-01-22,Task Lamp Mini,Accessories,Lighting,Central,Dallas,Online,Corporate,64.41,9.4,1,0.08
RI-10391,2024-01-22,Executive Desk,Furniture,Desks,West,Los Angeles,Online,Home Office,1181.7,274.16,3,0.16
RI-10392,2024-01-22,Business Binder Pack,Office Supplies,Binders,South,Miami,Online,Consumer,23.89,2.74,1,0.064
RI-10393,2024-01-22,Wireless Dock Station,Technology,Accessories,Central,Chicago,Online,Consumer,557.51,111.86,4,0.017
RI-10394,2024-01-22,Signature Pen Set,Office Supplies,Writing,West,San Francisco,Online,Consumer,301.84,40.66,6,0.046
RI-10395,2024-01-22,Ergo Office Chair,Furniture,Office Seating,West,Seattle,Online,Home Office,768.65,236.13,3,0.096
RI-10396,2024-01-22,Business Binder Pack,Office Supplies,Binders,South,Houston,Online,Home Office,30.34,3.38,1,0.07
RI-10397,2024-01-22,Supply Kit Pro,Office Supplies,Paper,East,Boston,Online,Consumer,52.93,4.66,1,0.149
RI-10398,2024-01-22,Portable Desk Hub,Technology,Computing,South,Houston,Online,Consumer,415.76,87.12,2,0.019
RI-10399,2024-01-23,Mobile Organizer,Accessories,Travel,South,Houston,Wholesale,Home Office,63.96,10.17,1,0.02
